UNIQ_ID2,REFERRER,AGE RANGE,GENDER,NCSS_B03A,NCSS_B03B,NCSS_B04,NCSS_B05,EVENT,PARTICIPATION,Process_E_LS,Process_E_EX,Process_E_CT,Pre_AT_PT1,Post_AT_PT1,Pre_AT_PT2,Post_AT_PT2,Pre_AT_PT3,Post_AT_PT3,Pre_AT_WT5,Post_AT_WT5,Pre_AT_CT1,Post_AT_CT1,Pre_AT_CT2,Post_AT_CT2,Pre_AT_CT3,Post_AT_CT3,Pre_AT_CT4,Post_AT_CT4,Pre_AT_LA1,Post_AT_LA1,Pre_AT_LA2,Post_AT_LA2,Pre_AT_LA3,Post_AT_LA3,Pre_AT_SC6,Post_AT_SC6,Pre_ST_SD1,Post_ST_SD1,Pre_ST_SD2,Post_ST_SD2,Pre_ST_SD3,Post_ST_SD3,Pre_ST_SD4,Post_ST_SD4,Pre_MR1,Post_MR1,Post-Pre_MR1,I_MR1,Pre_NCSS_P2,Post_NCSS_P2,Pre_AT_WT2,Post_AT_WT2,Pre_AT_WT3,Post_AT_WT3,Pre_AT_WT4,Post_AT_WT4,Pre_AT_LA4,Post_AT_LA4,Pre_MR2,Post_MR2,Post-Pre_MR2,I_MR2,Pre_AT_WT1,Post_AT_WT1,Pre_AT_CT5,Post_AT_CT5,Pre_AT_LA5,Post_AT_LA5,Pre_AT_SC2,Post_AT_SC2,Pre_ST_SD5,Post_ST_SD5,Pre_ST_SR2,Post_ST_SR2,Pre_ST_SR1,Post_ST_SR1,Pre_ST_SR3,Post_ST_SR3,Pre_ST_SR4,Post_ST_SR4,Pre_ST_SR5,Post_ST_SR5,Pre_MR3,Post_MR3,Post-Pre_MR3,I_MR3,Pre_NCSS_P1,Post_NCSS_P1,Pre_NCSS_P3,Post_NCSS_P3,Pre_NCSS_P4,Post_NCSS_P4,Pre_NCSS_P5,Post_NCSS_P5,Pre_MR4,Post_MR4,Post-Pre_MR4,I_MR4,Pre_AT_SC1,Post_AT_SC1,Pre_AT_SC3,Post_AT_SC3,Pre_AT_SC4,Post_AT_SC4,Pre_AT_SC5,Post_AT_SC5,Pre_MR5,Post_MR5,Post-Pre_MR5,I_MR5,ENTRY_ID,DATE_TIME
3.74244E+51,Nirmal,18 -24,Male,No,Not Applicable,No,Polytechnic,C2C Social Media Invasion,3,4,4,4,4,4,4,4,4,4,2,3,3,2,3,3,5,4,3,3,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,3.75,3.63,-0.13,N,3,3,3,3,3,3,3,3,3,4,3,3.2,0.2,Y,3,4,3,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,3,3,3.7,3.8,0.1,Y,5,5,3,3,3,4,3,4,3.5,4,0.5,Y,3,4,3,3,3,3,4,4,3.25,3.5,0.25,Y,460,29-08-21 3:06
8.78198E+20,Nirmal,18 -24,Male,Yes,"Friend
Classmate",No,Polytechnic,C2C Social Media Invasion,8,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,3,4,4,5,4,5,5,5,5,5,5,5,5,5,5,4.94,4.69,-0.25,N,1,2,3,2,1,1,3,2,5,5,2.6,2.4,-0.2,N,5,5,5,5,5,5,3,3,5,5,5,5,5,5,5,5,5,5,3,3,4.6,4.6,0,N,5,5,4,2,5,5,5,5,4.75,4.25,-0.5,N,5,5,5,5,3,3,3,3,4,4.25,0.25,Y,514,29-08-21 6:32
3552138J57,Nirmal,18 -24,Male,No,Not Applicable,No,Polytechnic,C2C Social Media Invasion,4,5,5,5,5,1,5,5,5,5,1,1,3,5,3,5,3,5,3,5,3,5,3,5,3,5,5,5,5,5,5,5,5,5,5,5,3.88,4.5,0.63,Y,3,1,1,1,4,3,1,1,5,5,2.8,2.2,-0.6,N,5,5,3,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4.8,4.6,-0.2,N,5,5,3,1,5,5,5,5,4.5,4,-0.5,N,3,5,1,1,3,5,5,5,3,3.5,0.5,Y,559,29-08-21 7:20
6871303D25,Nirmal,18 -24,Male,No,Not Applicable,No,Polytechnic,C2C Social Media Invasion,5,5,5,5,5,5,5,4,5,5,4,4,5,4,5,5,5,5,3,3,3,3,5,4,5,5,5,4,5,5,3,5,4,5,2,2,4.31,4.25,-0.06,N,4,5,5,3,4,5,4,1,5,5,4.4,3.8,-0.6,N,5,5,4,4,5,5,4,2,2,2,5,5,5,5,4,5,4,5,4,5,4.2,4.2,0,N,5,5,4,4,4,4,5,5,4.5,4.5,0,N,5,5,5,5,4,2,2,3,4,4.25,0.25,Y,612,29-08-21 9:01
6411283C85,Nirmal,18 -24,Male,Yes,Friend,No,Polytechnic,C2C Social Media Invasion,7,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,5,3,4,3,5,5,5,5,5,5,5,5,5,5,5,4.69,4.88,0.19,Y,3,2,2,2,4,4,2,2,5,5,3.2,3,-0.2,N,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,N,5,5,5,5,5,5,5,5,5,5,0,N,5,5,5,5,3,3,4,3,4.25,4,-0.25,N,622,29-08-21 9:12
4070051Z16,Nirmal,18 -24,Male,Yes,Not Applicable,No,Polytechnic,C2C Social Media Invasion,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4.88,5,0.13,Y,5,5,5,3,3,3,5,5,5,5,4.6,4.2,-0.4,N,1,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,4.6,4.6,0,N,5,5,5,5,5,5,5,5,5,5,0,N,5,3,5,5,3,3,5,5,4.5,3.5,-1,N,489,29-08-21 6:12
4525331D24,Nirmal,18 -24,Male,Yes,Friend,No,Polytechnic,C2C Social Media Invasion,5,5,5,5,5,5,5,5,5,5,4,4,5,5,5,5,5,5,3,5,4,4,4,4,4,4,4,4,5,5,5,4,5,5,5,5,4.56,4.63,0.06,Y,3,5,3,4,3,3,3,3,4,4,3.2,3.8,0.6,Y,4,3,4,4,4,4,5,5,5,1,5,5,5,5,5,5,4,5,4,5,4.5,4.1,-0.4,N,5,4,3,4,5,4,4,4,4.25,4,-0.25,N,5,4,5,4,3,2,4,3,4.25,3.75,-0.5,N,538,29-08-21 6:57
1772645A81,Nirmal,18 -24,Male,No,Not Applicable,No,Polytechnic,C2C Social Media Invasion,8,5,5,5,5,5,4,5,5,5,4,4,4,2,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4.69,4.75,0.06,Y,3,5,4,3,4,4,3,1,5,5,3.8,3.6,-0.2,N,5,5,4,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,4.8,4.5,-0.3,N,5,5,3,5,4,5,4,5,4,5,1,Y,4,5,5,5,5,5,5,5,4.75,4.5,-0.25,N,587,29-08-21 8:23
4733985J81,Nirmal,18 -24,Male,Yes,"Family Member
Friend",No,Polytechnic,C2C Social Media Invasion,4,3,5,5,1,5,5,5,5,5,5,5,5,5,4,5,5,5,2,2,1,4,1,4,1,2,5,5,4,5,5,5,5,5,5,5,3.69,4.5,0.81,Y,4,4,5,4,4,4,4,1,4,4,4.2,3.4,-0.8,N,4,5,4,5,2,5,2,4,5,5,2,5,5,5,5,5,5,5,5,5,3.9,4.9,1,Y,5,5,4,5,5,5,5,5,4.75,5,0.25,Y,5,1,5,5,4,2,2,1,4,3.25,-0.75,N,595,29-08-21 8:42
5626128C14,Nirmal,18 -24,Male,Yes,Friend,No,Polytechnic,C2C Social Media Invasion,4,4,4,4,5,5,5,5,5,5,4,4,4,5,3,3,5,5,4,4,3,4,5,5,3,4,5,5,3,5,4,5,4,5,4,5,4.13,4.63,0.5,Y,5,5,4,4,3,2,3,2,5,5,4,3.6,-0.4,N,5,5,5,5,4,5,2,2,4,4,5,5,5,5,4,4,4,5,3,4,4.1,4.3,0.2,Y,5,5,4,4,4,4,5,5,4.5,4.5,0,N,5,4,5,4,2,2,3,4,3.75,2.75,-1,N,606,29-08-21 8:57
8800780H98,Nirmal,18 -24,Male,Yes,Friend,No,Polytechnic,C2C Social Media Invasion,3,5,5,5,4,4,4,5,4,4,1,1,4,4,3,3,4,4,2,2,2,2,4,4,2,2,5,5,5,5,5,5,4,4,2,4,3.44,3.63,0.19,Y,2,4,2,2,3,2,2,2,2,4,2.2,2.8,0.6,Y,4,4,5,5,4,4,5,2,5,4,5,5,5,5,4,4,4,4,2,3,4.3,3.9,-0.4,N,5,5,3,3,5,4,5,5,4.5,4.25,-0.25,N,5,5,5,5,4,2,5,5,4.75,4,-0.75,N,649,29-08-21 9:58
5003271A51,Nirmal,18 -24,Male,Yes,Friend,No,Polytechnic,C2C Social Media Invasion,5,5,5,5,3,5,5,5,5,5,4,4,5,5,5,5,5,5,5,5,3,3,5,5,3,3,5,5,5,5,5,5,5,5,4,5,4.5,4.69,0.19,Y,5,5,4,3,1,1,3,2,5,5,3.6,3.2,-0.4,N,5,5,5,5,5,5,5,5,4,5,3,5,5,5,5,5,5,5,4,5,4.6,4.9,0.3,Y,5,5,5,4,5,5,5,5,5,4.75,-0.25,N,3,3,5,5,3,3,3,3,3.5,4,0.5,Y,669,29-08-21 10:50
2498125F59,Nirmal,18 -24,Male,No,Not Applicable,No,Polytechnic,C2C Social Media Invasion,5,4,4,4,4,4,4,5,4,5,2,4,2,3,3,3,5,4,1,2,4,4,3,3,3,4,3,4,3,4,3,5,3,5,4,5,3.19,4,0.81,Y,1,2,1,2,3,3,2,2,3,3,2,2.4,0.4,Y,5,5,5,4,4,4,3,2,2,1,4,5,4,5,4,5,4,5,3,5,3.8,3.9,0.1,Y,5,4,3,4,3,4,4,4,3.75,4,0.25,Y,3,3,3,4,2,1,3,4,2.75,2.75,0,N,945,03-09-21 4:19
6.98385E+95,Nirmal,35 - 44,Male,Yes,Friend,No,Polytechnic,C2C Social Media Invasion,5,5,5,5,5,5,5,5,5,5,4,2,4,4,5,4,5,4,4,1,4,4,4,4,3,4,5,4,5,1,5,5,5,5,5,5,4.56,3.88,-0.69,N,3,2,2,2,2,2,3,2,2,5,2.4,2.6,0.2,Y,5,5,3,5,3,5,4,4,1,5,4,5,5,5,5,5,4,5,4,5,3.8,4.8,1,Y,4,5,3,4,5,5,5,5,4.25,4.75,0.5,Y,4,2,5,3,2,3,4,4,3.75,3,-0.75,N,194,07-08-21 4:41
6911048A59,Nirmal,18 -24,Male,Yes,Colleague,No,Polytechnic,C2C Social Media Invasion,8,5,5,5,4,4,4,4,4,4,3,2,2,2,4,4,5,4,4,2,3,3,4,2,3,2,4,4,4,4,4,4,4,4,3,4,3.69,3.31,-0.38,N,4,2,2,3,3,2,3,2,2,4,2.8,2.6,-0.2,N,4,4,4,4,4,4,4,4,2,4,5,4,4,4,4,4,5,4,4,4,4,4,0,N,4,4,3,3,2,4,4,4,3.25,3.75,0.5,Y,3,2,3,4,1,2,4,4,2.75,3,0.25,Y,399,28-08-21 10:17
5742857B93,Nirmal,18 -24,Male,No,Not Applicable,No,Polytechnic,C2C Social Media Invasion,8,5,5,3,4,5,4,5,4,5,4,5,5,5,5,5,5,5,4,5,4,4,5,5,5,4,5,4,4,5,4,5,4,5,2,4,4.25,4.75,0.5,Y,4,5,4,3,1,1,5,5,5,4,3.8,3.6,-0.2,N,2,3,4,2,5,4,5,5,4,4,5,5,5,5,3,4,3,3,3,3,3.9,3.8,-0.1,N,4,5,4,5,4,4,4,4,4,4.5,0.5,Y,5,4,4,5,4,4,4,4,4.25,4.25,0,N,411,28-08-21 13:28
3080945C35,Nirmal,18 -24,Male,Yes,Friend,No,Polytechnic,C2C Social Media Invasion,4,5,5,5,2,3,4,5,4,4,2,3,5,5,4,2,5,5,2,2,5,5,2,2,4,4,5,5,5,5,4,5,5,5,4,5,3.88,4.06,0.19,Y,2,2,4,5,3,2,4,2,2,3,3,2.8,-0.2,N,5,5,4,5,2,2,2,1,4,5,5,5,5,5,5,5,5,5,5,5,4.2,4.3,0.1,Y,4,5,4,3,4,5,5,5,4.25,4.5,0.25,Y,4,5,3,4,2,3,4,4,3.25,4,0.75,Y,413,28-08-21 13:39
4037887B79,Nirmal,25 - 34,Female,No,Not Applicable,No,University Degree,C2C Social Media Invasion,3,5,5,5,5,5,5,5,5,5,4,4,5,4,4,4,5,5,5,5,3,4,4,5,3,4,5,5,5,5,5,4,5,4,4,4,4.5,4.5,0,N,5,5,4,5,4,4,3,2,4,4,4,4,0,N,4,4,4,4,4,4,5,5,4,1,4,4,4,4,4,4,4,4,4,4,4.1,3.8,-0.3,N,4,4,5,5,4,4,5,4,4.5,4.25,-0.25,N,3,4,5,5,5,5,4,4,4.25,4.5,0.25,Y,423,28-08-21 15:24
7890841I99,Nirmal,18 -24,Male,Yes,Friend,No,Polytechnic,C2C Social Media Invasion,8,5,5,5,4,4,5,5,5,5,3,3,4,2,3,4,5,5,3,3,3,3,4,5,4,5,4,4,5,5,5,1,5,4,5,4,4.19,3.88,-0.31,N,3,3,3,3,3,3,3,2,4,5,3.2,3.2,0,N,5,5,3,4,4,5,3,4,3,4,4,5,4,5,4,5,4,5,3,4,3.7,4.5,0.8,Y,4,5,3,4,3,5,4,5,3.5,4.75,1.25,Y,2,2,2,3,2,2,3,3,2.25,2.75,0.5,Y,424,28-08-21 15:31
8800353Z16,Nirmal,18 -24,Male,No,Not Applicable,No,Upper Secondary School,C2C Social Media Invasion,7,5,5,5,3,5,5,5,5,5,4,3,4,3,4,4,5,5,4,3,4,4,3,2,2,3,5,5,5,5,5,5,5,5,5,5,4.25,4.19,-0.06,N,3,1,3,3,3,2,2,2,4,4,3,2.4,-0.6,N,4,4,5,5,4,4,4,5,5,5,5,5,4,5,5,5,5,5,3,5,4.4,4.6,0.2,Y,4,5,4,3,4,4,5,5,4.25,4.25,0,N,3,3,3,4,3,4,2,3,2.75,3.5,0.75,Y,434,28-08-21 16:42
2106309A53,Nirmal,18 -24,Male,Yes,Friend,No,Polytechnic,C2C Social Media Invasion,6,5,5,5,5,5,5,5,5,5,5,5,5,5,4,3,5,5,2,2,1,5,4,5,1,5,5,5,4,5,4,5,5,5,5,5,4.06,4.69,0.63,Y,5,5,1,2,2,4,4,2,2,4,2.8,3.4,0.6,Y,4,5,4,4,4,5,5,5,4,5,5,5,5,5,4,4,5,5,4,4,4.4,4.7,0.3,Y,4,4,3,4,4,5,5,5,4,4.5,0.5,Y,5,5,5,5,2,5,2,2,3.5,4.5,1,Y,462,29-08-21 3:34
5029080I47,Nirmal,18 -24,Male,No,Not Applicable,No,Polytechnic,C2C Social Media Invasion,5,5,5,5,4,4,5,4,5,5,4,4,5,4,4,2,5,5,2,1,3,4,4,4,4,4,4,4,4,4,4,5,4,1,4,5,4.06,3.75,-0.31,N,3,4,3,4,2,2,3,2,4,4,3,3.2,0.2,Y,5,5,4,4,4,5,2,3,4,5,5,5,5,5,5,5,5,5,4,4,4.3,4.6,0.3,Y,4,4,4,4,4,4,5,4,4.25,4,-0.25,N,4,5,4,5,4,4,3,4,3.75,4,0.25,Y,500,29-08-21 6:18
7449532B52,Nirmal,18 -24,Male,Yes,"Friend
Classmate",No,Polytechnic,C2C Social Media Invasion,3,5,5,5,2,5,5,5,5,5,5,5,5,5,4,4,5,5,4,5,3,2,3,3,1,1,5,5,5,5,5,5,5,5,4,4,4.13,4.31,0.19,Y,4,5,2,2,3,1,2,2,2,3,2.6,2.6,0,N,5,5,5,5,2,3,5,5,1,5,5,5,4,5,4,4,5,5,3,3,3.9,4.5,0.6,Y,4,4,4,3,5,5,5,5,4.5,4.25,-0.25,N,4,5,5,5,2,2,1,1,3,4,1,Y,510,29-08-21 6:28
3813532B63,Nirmal,18 -24,Male,Yes,"Friend
Classmate",No,Polytechnic,C2C Social Media Invasion,3,5,5,5,2,4,5,5,5,5,5,5,5,5,4,5,5,5,4,2,3,4,3,2,1,1,5,5,5,5,5,5,5,5,4,4,4.13,4.19,0.06,Y,4,4,2,2,3,1,2,2,2,2,2.6,2.2,-0.4,N,5,5,5,5,2,3,5,5,1,5,5,5,4,5,4,5,5,5,3,3,3.9,4.6,0.7,Y,4,4,4,3,5,5,5,5,4.5,4.25,-0.25,N,4,5,5,5,2,2,1,1,3,3.25,0.25,Y,511,29-08-21 6:31
7084788F17,Nirmal,18 -24,Male,No,Not Applicable,No,Polytechnic,C2C Social Media Invasion,5,5,5,5,4,5,4,5,4,5,3,3,4,2,4,3,4,4,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,3.75,3.75,0,N,3,2,3,2,3,4,2,1,4,4,3,2.6,-0.4,N,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,3,3.7,3.9,0.2,Y,4,5,3,2,4,4,4,4,3.75,3.75,0,N,3,3,3,3,3,3,3,3,3,2.5,-0.5,N,515,29-08-21 6:33
8362102I90,Nirmal,18 -24,Male,Yes,Friend,No,Polytechnic,C2C Social Media Invasion,4,5,5,5,5,5,5,5,4,5,4,4,5,5,4,5,5,5,2,2,5,3,4,4,4,4,4,4,4,4,4,5,4,5,4,4,4.19,4.31,0.13,Y,2,4,4,4,1,1,3,5,4,4,2.8,3.6,0.8,Y,1,2,4,2,3,4,4,4,4,4,5,5,5,5,5,5,5,4,3,3,3.9,3.8,-0.1,N,4,4,4,4,5,4,5,4,4.5,4,-0.5,N,3,4,5,4,2,2,4,4,3.5,3.25,-0.25,N,553,29-08-21 7:11
4151673A77,Nirmal,18 -24,Male,Yes,Friend,No,Polytechnic,C2C Social Media Invasion,7,4,3,3,5,5,5,5,5,5,4,3,4,4,4,4,5,5,4,3,3,3,5,5,5,4,5,5,5,4,5,4,5,5,3,4,4.5,4.25,-0.25,N,5,5,4,4,4,4,3,2,2,2,3.6,3.4,-0.2,N,3,4,4,4,3,3,5,4,2,4,4,4,5,5,5,4,5,5,3,3,3.9,4,0.1,Y,4,4,4,5,4,4,5,4,4.25,4.25,0,N,4,4,3,3,3,3,3,3,3.25,3.5,0.25,Y,562,29-08-21 7:30
6018133J61,Nirmal,18 -24,Male,No,Not Applicable,No,Polytechnic,C2C Social Media Invasion,7,5,5,5,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,-1,N,3,2,3,2,3,4,3,2,3,4,3,2.8,-0.2,N,3,4,3,4,3,4,3,2,3,4,3,4,3,4,3,4,3,4,3,4,3,3.7,0.7,Y,4,4,3,2,3,4,3,4,3.25,3.5,0.25,Y,3,2,3,2,3,2,3,2,3,2.25,-0.75,N,585,29-08-21 8:22
4050783H42,Nirmal,18 -24,Male,Yes,Friend,Yes,Polytechnic,C2C Social Media Invasion,7,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,5,4,2,3,4,5,5,5,5,5,5,5,5,5,5,4.75,4.69,-0.06,N,4,4,4,5,2,3,3,3,5,5,3.6,4,0.4,Y,5,5,4,5,5,4,3,4,5,5,3,5,5,5,5,5,5,5,3,3,4.3,4.6,0.3,Y,4,4,5,5,5,5,5,5,4.75,4.75,0,N,5,5,4,4,4,4,3,5,4,3.75,-0.25,N,598,29-08-21 8:46
2.41724E+50,Nirmal,18 -24,Male,Yes,Friend,No,Polytechnic,C2C Social Media Invasion,6,5,5,5,5,5,5,5,5,5,5,5,4,4,4,5,5,5,3,3,5,5,4,3,5,5,5,5,5,5,5,5,5,5,5,5,4.69,4.69,0,N,5,5,3,4,3,3,2,2,4,5,3.4,3.8,0.4,Y,4,4,4,4,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,4.7,4.8,0.1,Y,4,5,5,5,5,5,5,5,4.75,5,0.25,Y,4,5,5,5,3,3,1,2,3.25,4.5,1.25,Y,603,29-08-21 8:49
2.90685E+37,Nirmal,18 -24,Male,Yes,Friend,No,Polytechnic,C2C Social Media Invasion,3,5,5,5,5,5,5,5,5,5,4,5,4,2,5,4,5,5,4,2,4,5,4,5,3,5,5,5,5,5,5,5,5,5,5,5,4.56,4.56,0,N,3,4,2,3,2,3,3,2,2,5,2.4,3.4,1,Y,5,5,3,4,3,5,4,5,1,5,4,5,5,5,5,5,4,5,4,5,3.8,4.8,1,Y,4,5,3,4,5,5,5,5,4.25,4.75,0.5,Y,4,5,5,5,2,1,4,4,3.75,3.25,-0.5,N,605,29-08-21 8:57
7390037B87,Nirmal,18 -24,Male,Yes,Friend,No,Polytechnic,C2C Social Media Invasion,6,5,5,5,2,5,5,5,5,5,3,2,3,3,3,3,3,5,3,5,5,5,2,4,3,5,3,5,3,5,3,4,4,5,2,1,3.25,4.19,0.94,Y,2,5,3,5,3,1,3,4,5,5,3.2,4,0.8,Y,5,4,5,5,5,5,3,5,4,5,5,5,5,5,5,5,5,5,5,5,4.7,4.9,0.2,Y,4,5,2,4,4,5,4,5,3.5,4.75,1.25,Y,3,4,5,5,3,2,5,5,4,3.75,-0.25,N,619,29-08-21 9:05
4264246A77,Nirmal,18 -24,Male,Yes,Friend,No,Polytechnic,C2C Social Media Invasion,8,5,5,5,5,5,5,5,5,5,4,5,5,3,5,5,5,5,5,5,3,5,2,5,3,5,5,5,5,5,5,5,5,5,5,5,4.5,4.88,0.38,Y,1,1,1,1,4,4,2,1,4,5,2.4,2.4,0,N,5,5,2,1,3,5,5,5,1,5,5,5,5,5,5,5,5,5,4,5,4,4.5,0.5,Y,4,5,3,1,4,5,4,5,3.75,4,0.25,Y,5,5,5,5,5,5,3,3,4.5,5,0.5,Y,623,29-08-21 9:13
1511955A96,Nirmal,18 -24,Male,Yes,Friend,No,Polytechnic,C2C Social Media Invasion,3,5,5,5,5,2,5,2,5,2,2,2,4,2,4,2,5,2,3,2,4,2,4,2,3,2,4,2,4,2,5,2,4,2,3,2,4,2,-2,N,4,2,3,2,3,4,2,2,3,4,3,2.8,-0.2,N,4,4,4,4,5,4,5,2,4,4,5,4,5,4,3,4,4,4,3,4,4.2,3.7,-0.5,N,4,4,3,2,3,4,3,4,3.25,3.5,0.25,Y,5,2,5,2,3,2,2,2,3.75,2.25,-1.5,N,632,29-08-21 9:21
2293860C11,Nirmal,18 -24,Male,No,Not Applicable,No,Polytechnic,C2C Social Media Invasion,3,5,5,5,5,3,3,5,3,5,3,3,2,2,3,3,5,5,4,5,2,4,3,4,3,4,3,4,4,3,5,5,5,5,5,3,3.63,3.94,0.31,Y,2,2,2,2,3,3,2,2,5,5,2.8,2.8,0,N,5,4,5,4,5,5,5,5,4,4,4,5,5,5,3,4,5,5,5,5,4.6,4.6,0,N,4,5,4,3,4,4,5,5,4.25,4.25,0,N,3,3,4,4,3,3,4,4,3.5,3,-0.5,N,639,29-08-21 9:35
2825291D14,Nirmal,18 -24,Male,Yes,Friend,No,Polytechnic,C2C Social Media Invasion,7,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,4,3,3,3,3,3.06,3.13,0.06,Y,2,2,2,3,3,3,2,3,4,4,2.6,3,0.4,Y,4,3,4,3,4,4,3,3,3,3,4,4,4,4,4,4,3,3,3,3,3.6,3.4,-0.2,N,4,4,3,3,4,3,4,3,3.75,3.25,-0.5,N,3,3,3,3,3,3,2,3,2.75,3.25,0.5,Y,641,29-08-21 9:38
5450698J81,Nirmal,18 -24,Male,No,Not Applicable,No,Polytechnic,C2C Social Media Invasion,7,5,5,5,4,5,5,5,5,5,3,5,4,5,5,5,5,5,3,5,2,4,4,5,4,5,5,5,5,5,5,5,5,5,4,4,4.25,4.88,0.63,Y,3,5,4,3,4,4,2,2,4,5,3.4,3.8,0.4,Y,5,5,5,4,4,5,5,5,4,4,4,4,5,5,5,5,5,5,4,5,4.6,4.6,0,N,4,5,4,5,5,5,5,5,4.5,5,0.5,Y,4,5,5,5,5,5,5,5,4.75,4.5,-0.25,N,642,29-08-21 9:38
7213348I72,Nirmal,18 -24,Male,Yes,Friend,No,Polytechnic,C2C Social Media Invasion,8,4,4,4,4,3,4,4,4,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3.06,3.06,0,N,3,2,2,3,3,3,2,3,3,3,2.6,2.8,0.2,Y,2,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,0,N,4,4,3,2,3,4,3,4,3.25,3.5,0.25,Y,3,3,3,3,3,3,3,1,3,3.5,0.5,Y,650,29-08-21 9:59
3.70392E+98,Nirmal,18 -24,Male,No,Not Applicable,No,Polytechnic,C2C Social Media Invasion,4,5,5,5,4,5,4,5,4,5,5,5,5,5,5,5,5,5,1,1,5,5,2,3,4,5,5,5,5,5,5,5,4,5,3,5,4.13,4.63,0.5,Y,4,5,3,5,4,5,5,1,5,5,4.2,4.2,0,N,4,5,5,5,5,5,2,4,5,5,5,5,5,5,5,5,5,5,5,5,4.6,4.9,0.3,Y,4,5,5,5,4,5,2,5,3.75,5,1.25,Y,5,5,5,5,5,5,2,2,4.25,4,-0.25,N,655,29-08-21 10:09
3907728F79,Nirmal,18 -24,Male,Yes,Friend,No,Polytechnic,C2C Social Media Invasion,3,4,4,4,5,5,4,5,5,5,5,5,3,5,5,5,5,5,2,2,5,5,4,5,3,5,5,5,5,5,5,5,5,5,4,5,4.38,4.81,0.44,Y,2,2,2,2,4,4,2,2,4,5,2.8,3,0.2,Y,4,5,5,4,5,5,5,5,4,5,4,5,5,5,4,5,5,5,4,5,4.5,4.8,0.3,Y,4,5,4,5,4,5,4,5,4,5,1,Y,2,4,4,5,2,2,4,5,3,3.25,0.25,Y,662,29-08-21 10:25
5.01875E+96,Nirmal,18 -24,Male,No,Not Applicable,No,Polytechnic,C2C Social Media Invasion,7,5,5,5,4,5,4,5,4,4,2,2,5,5,4,4,4,5,2,2,5,4,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4.25,4.38,0.13,Y,1,1,2,1,4,4,1,1,4,5,2.4,2.4,0,N,5,5,4,5,4,5,5,5,5,5,4,5,5,5,4,4,4,5,3,4,4.3,4.7,0.4,Y,4,5,4,4,4,5,4,5,4,4.75,0.75,Y,5,5,5,5,2,2,4,5,4,4.25,0.25,Y,663,29-08-21 10:28
8329571H89,Nirmal,18 -24,Male,No,Not Applicable,No,Polytechnic,C2C Social Media Invasion,6,4,4,4,4,3,4,4,4,4,3,3,3,3,4,4,4,3,4,4,3,3,3,3,3,3,4,4,4,4,4,3,4,4,3,3,3.63,3.44,-0.19,N,3,3,3,3,3,3,3,3,3,3,3,3,0,N,4,4,4,4,3,4,3,3,4,3,4,4,4,4,4,4,4,4,3,4,3.7,3.7,0,N,4,4,3,3,4,4,4,4,3.75,3.75,0,N,3,3,3,3,3,3,3,3,3,3.5,0.5,Y,665,29-08-21 10:34
4905402C56,Nirmal,18 -24,Male,Yes,Friend,No,Polytechnic,C2C Social Media Invasion,4,4,4,4,3,5,4,5,4,5,3,3,3,2,3,3,4,5,2,2,4,3,2,3,2,4,5,5,5,5,5,5,5,5,3,3,3.56,3.94,0.38,Y,1,2,3,2,4,4,2,1,4,4,2.8,2.6,-0.2,N,5,5,4,4,4,5,3,3,5,5,5,5,5,5,5,5,5,5,4,5,4.5,4.6,0.1,Y,4,5,3,4,4,5,4,5,3.75,4.75,1,Y,3,4,4,5,3,3,3,5,3.25,3.75,0.5,Y,416,28-08-21 14:05
